,name,screen_name,followers_count
0,国民民主党神奈川県総支部連合会,@kokumin_kng,791
1,中野洋一,@nakanoYo_1,350
2,佐藤泰樹,@satoyasuki7,325
3,国民民主党三重県連,@kokumin_mie,209
4,大沢のぼる,@osawanoboru,128
5,小名木いさと,@isato_konagi,89
6,国民民主党とやま,@kokumin_toyama,62
7,竹内淳太郎,@juntarotakeuchi,53
8,黒木あきみつ,@akimitsukurogi,41
9,堀川秀樹,@3inE5enMJrYHSf5,39
10,川端達夫,@ttkawa7,14
