,name,screen_name,followers_count
0,中山真珠🫧【静岡市清水区】,@shinju_nakayama,1140
1,国民民主党神奈川県総支部連合会,@kokumin_kng,778
2,国民民主党福島県総支部連合会,@f7SYmFBYMivVBCE,582
3,佐藤泰樹,@satoyasuki7,330
4,国民民主党三重県連,@kokumin_mie,207
5,大沢のぼる,@osawanoboru,131
6,竹内淳太郎,@juntarotakeuchi,51
7,黒木あきみつ,@akimitsukurogi,39
