,name,screen_name,followers_count
0,国民民主党神奈川県総支部連合会,@kokumin_kng,790
1,国民民主党福島県総支部連合会,@f7SYmFBYMivVBCE,589
2,中野洋一,@nakanoYo_1,350
3,佐藤泰樹,@satoyasuki7,325
4,国民民主党三重県連,@kokumin_mie,209
5,大沢のぼる,@osawanoboru,128
6,小名木いさと,@isato_konagi,89
7,工藤ゆきこ　国民民主党公認候補予定者【浦安市議会】,@Yukiko_Kudo281,76
8,国民民主党とやま,@kokumin_toyama,63
9,竹内淳太郎,@juntarotakeuchi,53
10,黒木あきみつ,@akimitsukurogi,41
11,堀川秀樹,@3inE5enMJrYHSf5,38
12,国民新潟,@n7e0jof,30
